郵遞區號,電腦局號,郵務局號,局名,電腦局名,縣市,鄉鎮市區,地址,完整地址,緯度,經度
74171,019141-2,730041,善化成功郵局,臺南106支,臺南市,善化區,成功路41號,臺南市善化區成功路41號,23.127537,120.317003
74443,019142-6,730042,新市大營郵局,臺南107支,臺南市,新市區,大營里131-18、131-19號,臺南市新市區大營里131-18、131-19號,23.092555,120.308918
74163,019143-0,730043,善化溪美郵局,臺南108支,臺南市,善化區,溪美里204號,臺南市善化區溪美里204號,23.152984,120.288447
74545,019144-3,730044,安定郵局,臺南109支,臺南市,安定區,保西里449號,臺南市安定區保西里449號,23.121858,120.236467
74441,019146-1,730046,新市郵局,臺南110支,臺南市,新市區,仁愛街217號,臺南市新市區仁愛街217號,23.07584,120.29339
72041,019147-4,730047,官田隆田郵局,臺南111支,臺南市,官田區,勝利路2號,臺南市官田區勝利路2號,23.193281,120.314566
72042,019149-1,730049,官田工業區郵局,臺南112支,臺南市,官田區,二鎮里工業路23號(官田工業區內),臺南市官田區二鎮里工業路23號(官田工業區內),23.210287,120.323272
74144,019150-3,730050,新市南科園區郵局,臺南113支,臺南市,新市區,南科六路6號,臺南市新市區南科六路6號,23.105887,120.280097
74157,019151-7,730051,善化中山路郵局,臺南114支,臺南市,善化區,中山路371號,臺南市善化區中山路371號,23.132167,120.292076
88041,024100-6,880000,馬公中正路郵局,澎湖901支,澎湖縣,馬公市,中正路70號,澎湖縣馬公市中正路70號,23.5671515,119.5635267
88049,024101-0,880001,馬公東文郵局,澎湖1支,澎湖縣,馬公市,東文里新店路465號1樓,澎湖縣馬公市東文里新店路465號1樓,23.5633957,119.5807472
88142,024102-3,880002,西嶼郵局,澎湖2支,澎湖縣,西嶼鄉,池東村212之1號,澎湖縣西嶼鄉池東村212之1號,23.599626,119.5087582
88241,024103-7,880003,望安郵局,澎湖3支,澎湖縣,望安鄉,東安村4之3號,澎湖縣望安鄉東安村4之3號,23.3593378,119.5053737
88341,024104-1,880004,七美郵局,澎湖4支,澎湖縣,七美鄉,海豐村10鄰19號,澎湖縣七美鄉海豐村10鄰19號,23.205437,119.4237901
88442,024105-4,880005,白沙郵局,澎湖5支,澎湖縣,白沙鄉,大赤崁356號,澎湖縣白沙鄉大赤崁356號,23.667237,119.5972901
88048,024106-8,880006,馬公中華路郵局,澎湖6支,澎湖縣,馬公市,中華路84號,澎湖縣馬公市中華路84號,23.570942,119.5704744
88541,024107-1,880007,湖西郵局,澎湖7支,澎湖縣,湖西鄉,湖西村77-11號,澎湖縣湖西鄉湖西村77-11號,23.5843522,119.654795
88055,024108-5,880008,馬公鎖港郵局,澎湖8支,澎湖縣,馬公市,鎖港里1483號,澎湖縣馬公市鎖港里1483號,23.5242261,119.5941904
88593,024109-9,880009,湖西隘門郵局,澎湖9支,澎湖縣,湖西鄉,隘門村27之1號,澎湖縣湖西鄉隘門村27之1號,23.5628501,119.6340054
95044,026100-9,950000,臺東大同路郵局,臺東901支,臺東縣,臺東市,大同路126號,臺東縣臺東市大同路126號,22.752944,121.153945
95241,026101-2,950001,蘭嶼郵局,臺東1支,臺東縣,蘭嶼鄉,紅頭村37號,臺東縣蘭嶼鄉紅頭村37號,22.025397,121.554155
95053,026102-6,950002,臺東新生郵局,臺東2支,臺東縣,臺東市,新生路706號,臺東縣臺東市新生路706號,22.858612,121.129348
95141,026103-0,950003,綠島郵局,臺東3支,臺東縣,綠島鄉,南寮村186號,臺東縣綠島鄉南寮村186號,22.668716,121.468822
95043,026104-3,950004,臺東中山路郵局,臺東4支,臺東縣,臺東市,中山路382號,臺東縣臺東市中山路382號,22.753328,121.148352
95043,026105-7,950005,臺東博愛路郵局,臺東5支,臺東縣,臺東市,博愛路135號,臺東縣臺東市博愛路135號,22.759968,121.15149
95059,026106-1,950006,臺東卑南郵局,臺東6支,臺東縣,臺東市,更生北路42號,臺東縣臺東市更生北路42號,22.778097,121.126186
95941,026107-4,950007,東河都蘭郵局,臺東7支,臺東縣,東河鄉,都蘭村201號,臺東縣東河鄉都蘭村201號,22.875055,121.228806
95344,026108-8,950008,延平郵局,臺東8支,臺東縣,延平鄉,桃源村昇平路30號,臺東縣延平鄉桃源村昇平路30號,22.902678,121.085068
95092,026109-1,950009,臺東知本郵局,臺東9支,臺東縣,臺東市,青海路四段370號,臺東縣臺東市青海路四段370號,22.708322,121.041228
95542,026110-3,950010,鹿野郵局,臺東10支,臺東縣,鹿野鄉,中華路一段427號,臺東縣鹿野鄉中華路一段427號,22.910759,121.136054
95060,026111-7,950011,臺東豐田郵局,臺東11支,臺東縣,臺東市,中興路四段615號,臺東縣臺東市中興路四段615號,22.790373,121.086909
95442,026112-1,950012,卑南初鹿郵局,臺東12支,臺東縣,卑南鄉,明峰村文泰路12號,臺東縣卑南鄉明峰村文泰路12號,22.857495,121.092614
96346,026113-4,950013,太麻里郵局,臺東13支,臺東縣,太麻里鄉,泰和村太麻里街191號,臺東縣太麻里鄉泰和村太麻里街191號,22.612118,121.00625
96344,026114-8,950014,金峰金崙郵局,臺東14支,臺東縣,太麻里鄉,金崙村323號,臺東縣太麻里鄉金崙村323號,22.534312,120.963792
95048,026116-5,950016,臺東馬蘭郵局,臺東16支,臺東縣,臺東市,鄭州街3號1樓,臺東縣臺東市鄭州街3號1樓,22.761893,121.144187
95056,026117-9,950017,臺東豐榮郵局,臺東17支,臺東縣,臺東市,中華路二段168號,臺東縣臺東市中華路二段168號,22.74473,121.138242
95642,026118-2,950018,關山郵局,臺東18支,臺東縣,關山鎮,中正路25號,臺東縣關山鎮中正路25號,23.047938,121.16077
95741,026119-6,950019,海端郵局,臺東19支,臺東縣,海端鄉,海端村山界27號,臺東縣海端鄉海端村山界27號,23.101224,121.176751
95872,026120-8,950020,池上郵局,臺東20支,臺東縣,池上鄉,中山路201號,臺東縣池上鄉中山路201號,23.124605,121.218
96145,026121-1,950021,成功郵局,臺東21支,臺東縣,成功鎮,中華路77號,臺東縣成功鎮中華路77號,23.100897,121.378367
96241,026122-5,950022,長濱郵局,臺東22支,臺東縣,長濱鄉,長濱村中興路16號,臺東縣長濱鄉長濱村中興路16號,23.31785,121.454658
95991,026123-9,950023,東河泰源郵局,臺東23支,臺東縣,東河鄉,泰源村本部落246號,臺東縣東河鄉泰源村本部落246號,22.998723,121.286379
96541,026124-2,950024,大武郵局,臺東24支,臺東縣,大武鄉,大武村大武街60號,臺東縣大武鄉大武村大武街60號,22.358001,120.905304
96693,026125-6,950025,達仁郵局,臺東25支,臺東縣,達仁鄉,安朔村復興路130號,臺東縣達仁鄉安朔村復興路130號,22.295071,120.88316
95543,026126-0,950026,鹿野瑞源郵局,臺東26支,臺東縣,鹿野鄉,瑞源村瑞景路1段388號,臺東縣鹿野鄉瑞源村瑞景路1段388號,22.95734,121.158243
95065,026127-3,950027,臺東東方大鎮郵局,臺東27支,臺東縣,臺東市,中興路2段436號,臺東縣臺東市中興路2段436號,22.769056,121.123687
36049,029100-8,360000,苗栗中苗郵局,苗栗901支,苗栗縣,苗栗市,中正路532號,苗栗縣苗栗市中正路532號,24.558433,120.820839
36241,029102-5,360002,頭屋郵局,苗栗2支,苗栗縣,頭屋鄉,尖豐路17號,苗栗縣頭屋鄉尖豐路17號,24.576325,120.85427
36043,029103-9,360003,苗栗北苗郵局,苗栗3支,苗栗縣,苗栗市,中正路138號,苗栗縣苗栗市中正路138號,24.566789,120.82391
36052,029104-2,360004,苗栗南苗郵局,苗栗4支,苗栗縣,苗栗市,中正路961號,苗栗縣苗栗市中正路961號,24.550191,120.81619
36841,029105-6,360005,西湖郵局,苗栗5支,苗栗縣,西湖鄉,金獅村11-6號,苗栗縣西湖鄉金獅村11-6號,24.559412,120.759124
36048,029106-0,360006,苗栗文山郵局,苗栗6支,苗栗縣,苗栗市,至公路448號,苗栗縣苗栗市至公路448號,24.564137,120.811837
36053,029107-3,360007,苗栗福星郵局,苗栗7支,苗栗縣,苗栗市,中華路629號,苗栗縣苗栗市中華路629號,24.58553,120.824974
36041,029108-7,360008,苗栗嘉盛郵局,苗栗8支,苗栗縣,苗栗市,國華路158號,苗栗縣苗栗市國華路158號,24.57451,120.829464
36350,029109-1,360009,公館郵局,苗栗9支,苗栗縣,公館鄉,大同路115號,苗栗縣公館鄉大同路115號,24.501597,120.828013
36343,029110-2,360010,公館鶴岡郵局,苗栗10支,苗栗縣,公館鄉,鶴山村239號,苗栗縣公館鄉鶴山村239號,24.531572,120.832042
36641,029111-6,360011,銅鑼郵局,苗栗11支,苗栗縣,銅鑼鄉,中正路153號,苗栗縣銅鑼鄉中正路153號,24.488258,120.787105
36046,029112-0,360012,苗栗府前郵局,苗栗12支,苗栗縣,苗栗市,忠孝路119號,苗栗縣苗栗市忠孝路119號,24.562864,120.818369
35646,029113-3,360013,後龍郵局,苗栗13支,苗栗縣,後龍鎮,大庄里光華一街2號,苗栗縣後龍鎮大庄里光華一街2號,24.612308,120.789613
35741,029114-7,360014,通霄郵局,苗栗14支,苗栗縣,通霄鎮,通西里中正路74號,苗栗縣通霄鎮通西里中正路74號,24.490847,120.680135
35742,029115-1,360015,通霄白沙屯郵局,苗栗15支,苗栗縣,通霄鎮,白東里142號,苗栗縣通霄鎮白東里142號,24.564312,120.708983
36441,029116-4,360016,大湖郵局,苗栗16支,苗栗縣,大湖鄉,中正路42號,苗栗縣大湖鄉中正路42號,24.422234,120.868168
35441,029117-8,360017,獅潭郵局,苗栗17支,苗栗縣,獅潭鄉,新店村7鄰58-2號,苗栗縣獅潭鄉新店村7鄰58-2號,24.541638,120.922231
36541,029118-1,360018,泰安郵局,苗栗18支,苗栗縣,泰安鄉,清安村洗水坑23號,苗栗縣泰安鄉清安村洗水坑23號,24.446263,120.90556
36745,029119-5,360019,三義郵局,苗栗19支,苗栗縣,三義鄉,中正路101號,苗栗縣三義鄉中正路101號,24.414283,120.772562
35850,029120-7,360020,苑裡郵局,苗栗20支,苗栗縣,苑裡鎮,忠勇街15號,苗栗縣苑裡鎮忠勇街15號,24.441861,120.65347
35869,029121-1,360021,苑裡山腳郵局,苗栗21支,苗栗縣,苑裡鎮,舊社里63號,苗栗縣苑裡鎮舊社里63號,24.415924,120.684825
35872,029122-4,360022,苑裡社苓郵局,苗栗22支,苗栗縣,苑裡鎮,社苓里90-5號,苗栗縣苑裡鎮社苓里90-5號,24.402191,120.675445
35041,029123-8,360023,竹南郵局,苗栗23支,苗栗縣,竹南鎮,民族街86號,苗栗縣竹南鎮民族街86號,24.685902,120.878531
36144,029124-1,360024,造橋郵局,苗栗24支,苗栗縣,造橋鄉,造橋村平仁路32號,苗栗縣造橋鄉造橋村平仁路32號,24.640688,120.866098
35042,029125-5,360025,竹南中港郵局,苗栗25支,苗栗縣,竹南鎮,中正路244號,苗栗縣竹南鎮中正路244號,24.683306,120.866853
35053,029126-9,360026,竹南科學園郵局,苗栗26支,苗栗縣,竹南鎮,科研路36號1樓101室,苗栗縣竹南鎮科研路36號1樓101室,24.707069,120.923215
36142,029127-2,360027,造橋大西郵局,苗栗27支,苗栗縣,造橋鄉,大西村大西一街98號,苗栗縣造橋鄉大西村大西一街98號,24.622847,120.890844
35044,029128-6,360028,竹南照南郵局,苗栗28支,苗栗縣,竹南鎮,光復路352號,苗栗縣竹南鎮光復路352號,24.691583,120.879793
35152,029129-0,360029,頭份郵局,苗栗29支,苗栗縣,頭份市,和平路102號,苗栗縣頭份市和平路102號,24.685988,120.906205
35152,029130-1,360030,頭份斗煥郵局,苗栗30支,苗栗縣,頭份市,中正二路157號,苗栗縣頭份市中正二路157號,24.681548,120.944878
35241,029131-5,360031,三灣郵局,苗栗31支,苗栗縣,三灣鄉,中正路310號,苗栗縣三灣鄉中正路310號,24.656626,120.958893
35155,029132-9,360032,頭份田寮郵局,苗栗32支,苗栗縣,頭份市,民族路738號,苗栗縣頭份市民族路738號,24.685191,120.886506
35151,029133-2,360033,頭份上公園郵局,苗栗33支,苗栗縣,頭份市,中正路221-1號,苗栗縣頭份市中正路221-1號,24.688398,120.914258
35341,029134-6,360034,南庄郵局,苗栗34支,苗栗縣,南庄鄉,中正路202號,苗栗縣南庄鄉中正路202號,24.603904,121.000859
35154,029135-0,360035,頭份尖山郵局,苗栗35支,苗栗縣,頭份市,中華路87號,苗栗縣頭份市中華路87號,24.664266,120.879676
35149,029136-3,360036,頭份蟠桃郵局,苗栗36支,苗栗縣,頭份市,建國路150號,苗栗縣頭份市建國路150號,24.696241,120.909184
36941,029137-7,360037,卓蘭郵局,苗栗37支,苗栗縣,卓蘭鎮,中山路133號,苗栗縣卓蘭鎮中山路133號,24.313358,120.824311
64051,030100-8,640000,斗六西平路郵局,雲林901支,雲林縣,斗六市,西平路1號,雲林縣斗六市西平路1號,23.707019,120.539586
64741,030101-1,640001,莿桐郵局,雲林1支,雲林縣,莿桐鄉,中山路71號,雲林縣莿桐鄉中山路71號,23.756371,120.499438
64063,030102-5,640002,斗六大崙郵局,雲林2支,雲林縣,斗六市,仁義路89號,雲林縣斗六市仁義路89號,23.679045,120.538444
64069,030103-9,640003,斗六石榴郵局,雲林3支,雲林縣,斗六市,榴中里工業路77號,雲林縣斗六市榴中里工業路77號,23.721869,120.588982
64048,030104-2,640004,斗六鎮北郵局,雲林4支,雲林縣,斗六市,慶生路37號,雲林縣斗六市慶生路37號,23.713095,120.539688
64045,030105-6,640005,斗六永安郵局,雲林5支,雲林縣,斗六市,永安路8號,雲林縣斗六市永安路8號,23.710659,120.547798
64746,030106-0,640006,莿桐饒平郵局,雲林6支,雲林縣,莿桐鄉,永基路23之7號,雲林縣莿桐鄉永基路23之7號,23.775762,120.525357
64341,030107-3,640007,林內郵局,雲林7支,雲林縣,林內鄉,中正路332號,雲林縣林內鄉中正路332號,23.756412,120.6134
64650,030108-7,640008,古坑郵局,雲林8支,雲林縣,古坑鄉,中山路123號,雲林縣古坑鄉中山路123號,23.644653,120.561948
64643,030109-1,640009,古坑東和郵局,雲林9支,雲林縣,古坑鄉,文化路96號,雲林縣古坑鄉文化路96號,23.683746,120.569027
64649,030110-2,640010,古坑草嶺郵局,雲林10支,雲林縣,古坑鄉,草嶺村37-29號,雲林縣古坑鄉草嶺村37-29號,23.583786,120.69349
63042,030111-6,640011,斗南郵局,雲林11支,雲林縣,斗南鎮,中山路77號,雲林縣斗南鎮中山路77號,23.67525,120.479174
63146,030112-0,640012,大埤郵局,雲林12支,雲林縣,大埤鄉,中山路6號,雲林縣大埤鄉中山路6號,23.645639,120.431919
63048,030113-3,640013,斗南石龜郵局,雲林13支,雲林縣,斗南鎮,中和路54號,雲林縣斗南鎮中和路54號,23.641391,120.482819
63051,030114-7,640014,斗南新光郵局,雲林14支,雲林縣,斗南鎮,光興路78號,雲林縣斗南鎮光興路78號,23.689422,120.481423
64855,030115-1,640015,西螺郵局,雲林15支,雲林縣,西螺鎮,福興路167-1號,雲林縣西螺鎮福興路167-1號,23.799834,120.460526
64861,030116-4,640016,西螺埔心郵局,雲林16支,雲林縣,西螺鎮,埔心路164號,雲林縣西螺鎮埔心路164號,23.798215,120.441428
63243,030117-8,640017,虎尾郵局,雲林17支,雲林縣,虎尾鎮,林森路一段495號,雲林縣虎尾鎮林森路一段495號,23.709063,120.433443
63242,030118-1,640018,虎尾圓環郵局,雲林18支,雲林縣,虎尾鎮,光復路387號,雲林縣虎尾鎮光復路387號,23.709835,120.437847
64941,030120-7,640020,二崙郵局,雲林20支,雲林縣,二崙鄉,中山路一段178號,雲林縣二崙鄉中山路一段178號,23.771683,120.415621
64945,030121-1,640021,二崙油車郵局,雲林21支,雲林縣,二崙鄉,文化路260、262號,雲林縣二崙鄉文化路260、262號,23.795514,120.384536
63201,030122-4,640022,虎尾科技大學郵局,雲林22支,雲林縣,虎尾鎮,文化路64號,雲林縣虎尾鎮文化路64號,23.701567,120.430697
63347,030123-8,640023,土庫郵局,雲林23支,雲林縣,土庫鎮,大同路65號,雲林縣土庫鎮大同路65號,23.67617,120.394945
63351,030124-1,640024,土庫馬光郵局,雲林24支,雲林縣,土庫鎮,馬光路177-5號,雲林縣土庫鎮馬光路177-5號,23.705262,120.353309
63741,030125-5,640025,崙背郵局,雲林25支,雲林縣,崙背鄉,民主路5號,雲林縣崙背鄉民主路5號,23.759592,120.352674
63841,030126-9,640026,麥寮郵局,雲林26支,雲林縣,麥寮鄉,光復路24號,雲林縣麥寮鄉光復路24號,23.747555,120.256023
63641,030127-2,640027,臺西郵局,雲林27支,雲林縣,臺西鄉,中山路161號,雲林縣臺西鄉中山路161號,23.700254,120.198813
63441,030128-6,640028,褒忠郵局,雲林28支,雲林縣,褒忠鄉,三民路44號,雲林縣褒忠鄉三民路44號,23.693564,120.311587
63545,030129-0,640029,東勢厝郵局,雲林29支,雲林縣,東勢鄉,東南村東勢西路32號,雲林縣東勢鄉東南村東勢西路32號,23.676043,120.252739
63801,030130-1,640030,麥寮工業區郵局,雲林30支,雲林縣,麥寮鄉,台塑工業園區1號,雲林縣麥寮鄉台塑工業園區1號,23.802597,120.221383
63866,030131-5,640031,麥寮橋頭郵局,雲林31支,雲林縣,麥寮鄉,橋頭村仁德路96-1號,雲林縣麥寮鄉橋頭村仁德路96-1號,23.796328,120.277537
65144,030132-9,640032,北港郵局,雲林32支,雲林縣,北港鎮,文化路54號,雲林縣北港鎮文化路54號,23.569249,120.301856
65143,030133-2,640033,北港南陽郵局,雲林33支,雲林縣,北港鎮,中山路6號,雲林縣北港鎮中山路6號,23.5643,120.304112
65141,030134-6,640034,北港北辰郵局,雲林34支,雲林縣,北港鎮,民有路26號,雲林縣北港鎮民有路26號,23.573572,120.301667
65241,030135-0,640035,水林郵局,雲林35支,雲林縣,水林鄉,水林路10號,雲林縣水林鄉水林路10號,23.572646,120.246131
65341,030136-3,640036,口湖郵局,雲林36支,雲林縣,口湖鄉,湖東村廟前街26號,雲林縣口湖鄉湖東村廟前街26號,23.585736,120.182925
65342,030137-7,640037,口湖?梧郵局,雲林37支,雲林縣,口湖鄉,光明路36號,雲林縣口湖鄉光明路36號,23.546374,120.191269
65441,030138-1,640038,四湖郵局,雲林38支,雲林縣,四湖鄉,中正路347號,雲林縣四湖鄉中正路347號,23.636501,120.225657
65545,030139-4,640039,元長郵局,雲林39支,雲林縣,元長鄉,仁愛路3號,雲林縣元長鄉仁愛路3號,23.649582,120.313898
22047,031100-4,220000,板橋文化路郵局,板橋901支,新北市,板橋區,文化路1段395號,新北市板橋區文化路1段395號,25.022083,121.467261
22058,031101-8,220001,板橋大觀路郵局,板橋1支,新北市,板橋區,大觀路1段47號,新北市板橋區大觀路1段47號,25.00766,121.448179
23669,031102-1,220002,土城郵局,板橋2支,新北市,土城區,中央路2段160號,新北市土城區中央路2段160號,24.976653,121.441751
22064,031103-5,220003,板橋後埔郵局,板橋3支,新北市,板橋區,實踐路128號,新北市板橋區實踐路128號,25.002866,121.464319
22067,031104-9,220004,板橋埔墘郵局,板橋4支,新北市,板橋區,中山路2段109號,新北市板橋區中山路2段109號,25.016312,121.47459
22042,031106-6,220006,板橋莒光郵局,板橋6支,新北市,板橋區,莒光路213號,新北市板橋區莒光路213號,25.02305,121.47421
22055,031107-0,220007,板橋站前郵局,板橋7支,新北市,板橋區,府中路16號,新北市板橋區府中路16號,25.009908,121.460081
22065,031108-3,220008,板橋民族路郵局,板橋8支,新北市,板橋區,民族路263號,新北市板橋區民族路263號,25.006934,121.470522
22054,031109-7,220009,板橋中正路郵局,板橋9支,新北市,板橋區,中正路35號,新北市板橋區中正路35號,25.013055,121.4562
23678,031110-9,220010,土城工業區郵局,板橋10支,新北市,土城區,三民路4號,新北市土城區三民路4號,24.963093,121.420842
22060,031112-6,220012,板橋南雅郵局,板橋12支,新北市,板橋區,南雅南路1段123號,新北市板橋區南雅南路1段123號,25.004626,121.455275
23653,031113-0,220013,土城清水郵局,板橋13支,新北市,土城區,青雲路228、230號,新北市土城區青雲路228、230號,24.980966,121.458937
22062,031114-3,220014,板橋國慶郵局,板橋14支,新北市,板橋區,國慶路132號,新北市板橋區國慶路132號,24.995932,121.461485
22048,031115-7,220015,板橋新海郵局,板橋15支,新北市,板橋區,裕民街135號,新北市板橋區裕民街135號,25.027249,121.459017
22061,031116-1,220016,板橋八甲郵局,板橋16支,新北市,板橋區,四川路2段123號1樓,新北市板橋區四川路2段123號1樓,24.994002,121.45127
22068,031117-4,220017,板橋光復橋郵局,板橋17支,新北市,板橋區,中山路二段422-13號,新北市板橋區中山路二段422-13號,25.021365,121.483699
22066,031118-8,220018,板橋海山郵局,板橋18支,新北市,板橋區,漢生東路171號,新北市板橋區漢生東路171號,25.012249,121.469467
22052,031119-1,220019,板橋港尾郵局,板橋19支,新北市,板橋區,中正路332號,新北市板橋區中正路332號,25.022189,121.454552
23664,031120-3,220020,土城貨饒郵局,板橋20支,新北市,土城區,中央路1段240號,新北市土城區中央路1段240號,24.985033,121.444602
22045,031121-7,220021,板橋江翠郵局,板橋21支,新北市,板橋區,仁化街40-1號,新北市板橋區仁化街40-1號,25.031445,121.475159
22052,031123-4,220023,板橋漢生郵局,板橋23支,新北市,板橋區,國光路205號,新北市板橋區國光路205號,25.018638,121.461921
22067,031124-8,220024,板橋三民路郵局,板橋24支,新北市,板橋區,三民路1段120號,新北市板橋區三民路1段120號,25.020889,121.479109
22058,031126-5,220026,板橋浮洲郵局,板橋26支,新北市,板橋區,大觀路2段313號,新北市板橋區大觀路2段313號,24.9986,121.441835
23653,031127-9,220027,土城青雲郵局,板橋27支,新北市,土城區,金城路2段249號(地方法院內),新北市土城區金城路2段249號(地方法院內),24.984538,121.458334
23645,031128-2,220028,土城平和郵局,板橋28支,新北市,土城區,金城路3段185號,新北市土城區金城路3段185號,24.989001,121.469649
23659,031129-6,220029,土城學府郵局,板橋29支,新北市,土城區,明德路2段58號,新北市土城區明德路2段58號,24.983293,121.448789
22001,031130-8,220030,新北市政府郵局,板橋30支,新北市,板橋區,中山路1段161號B1,新北市板橋區中山路1段161號B1,25.012274,121.465519
22071,031131-1,220031,板橋溪崑郵局,板橋31支,新北市,板橋區,金門街278號,新北市板橋區金門街278號,24.986175,121.429583
23741,031132-5,220032,三峽郵局,板橋32支,新北市,三峽區,民生街66號,新北市三峽區民生街66號,24.936057,121.37462
23742,031133-9,220033,三峽大埔郵局,板橋33支,新北市,三峽區,中正路2段269號,新北市三峽區中正路2段269號,24.911491,121.366212
23741,031134-2,220034,三峽中山郵局,板橋34支,新北市,三峽區,中山路11號,新北市三峽區中山路11號,24.934154,121.369616
23743,031135-6,220035,三峽橫溪郵局,板橋35支,新北市,三峽區,介壽路3段47號,新北市三峽區介壽路3段47號,24.937322,121.395543
23741,031136-0,220036,臺北大學郵局,板橋36支,新北市,三峽區,大學路151號,新北市三峽區大學路151號,24.945037,121.370784
23942,031137-3,220037,鶯歌郵局,板橋37支,新北市,鶯歌區,中正一路47號,新北市鶯歌區中正一路47號,24.953895,121.352304
23943,031138-7,220038,鶯歌鳳鳴郵局,板橋38支,新北市,鶯歌區,鶯桃路2段60號,新北市鶯歌區鶯桃路2段60號,24.973212,121.324918
23942,031139-1,220039,鶯歌二橋郵局,板橋39支,新北市,鶯歌區,中正3路208之4號,新北市鶯歌區中正3路208之4號,24.937935,121.332113
23943,031140-2,220040,鶯歌永昌郵局,板橋40支,新北市,鶯歌區,鶯桃路135巷1號,新北市鶯歌區鶯桃路135巷1號,24.954587,121.3379
23143,031141-6,220041,新店郵局,板橋41支,新北市,新店區,北新路2段177號,新北市新店區北新路2段177號,24.977077,121.542661
23153,031142-0,220042,新店頂城郵局,板橋42支,新北市,新店區,安康路1段50-1號,新北市新店區安康路1段50-1號,24.961531,121.529565
23160,031143-3,220043,新店龜山郵局,板橋43支,新北市,新店區,新烏路2段392、394號,新北市新店區新烏路2段392、394號,24.9091885,121.551408
23157,031144-7,220044,新店五城郵局,板橋44支,新北市,新店區,錦秀路5號,新北市新店區錦秀路5號,24.944976,121.47946
23143,031145-1,220045,新店大坪林郵局,板橋45支,新北市,新店區,北新路3段116號,新北市新店區北新路3段116號,24.981662,121.541712
23153,031146-4,220046,新店青潭郵局,板橋46支,新北市,新店區,郵政路1號,新北市新店區郵政路1號,24.953356,121.557596
23153,031147-8,220047,新店公崙郵局,板橋47支,新北市,新店區,安康路2段179號,新北市新店區安康路2段179號,24.95913,121.509629
23147,031148-1,220048,新店檳榔路郵局,板橋48支,新北市,新店區,北新路1段273號,新北市新店區北新路1段273號,24.96677,121.540963
23150,031149-5,220049,新店復興郵局,板橋49支,新北市,新店區,復興路30號,新北市新店區復興路30號,24.986888,121.539156
23150,031150-7,220050,新店中央郵局,板橋50支,新北市,新店區,中央路232號,新北市新店區中央路232號,24.972756,121.529313
23241,031151-1,220051,坪林郵局,板橋51支,新北市,坪林區,北宜路8段282號,新北市坪林區北宜路8段282號,24.935121,121.70997
23148,031152-4,220052,新店中正郵局,板橋52支,新北市,新店區,中正路253號,新北市新店區中正路253號,24.97344,121.538978
23144,031153-8,220053,新店寶橋郵局,板橋53支,新北市,新店區,寶中路94-2號1樓,新北市新店區寶中路94-2號1樓,24.979854,121.548895
23159,031154-1,220054,新店十四份郵局,板橋54支,新北市,新店區,安民街206號,新北市新店區安民街206號,24.972005,121.517386
23341,031155-5,220055,烏來郵局,板橋55支,新北市,烏來區,烏來里溫泉街69號,新北市烏來區烏來里溫泉街69號,24.860549,121.551668
23159,031156-9,220056,新店永安郵局,板橋56支,新北市,新店區,安和路3段57號,新北市新店區安和路3段57號,24.982743,121.517819
23156,031157-2,220057,新店雙城郵局,板橋57支,新北市,新店區,安康路3段47號,新北市新店區安康路3段47號,24.952639,121.492726
23152,031158-6,220058,新店碧潭郵局,板橋58支,新北市,新店區,北宜路1段47號,新北市新店區北宜路1段47號,24.957046,121.53837
23160,031159-0,220059,新店屈尺郵局,板橋59支,新北市,新店區,屈尺路64號,新北市新店區屈尺路64號,24.922811,121.546969
23148,031160-1,220060,新店水尾郵局,板橋60支,新北市,新店區,中正路493之5號,新北市新店區中正路493之5號,24.983173,121.533589
23146,031161-5,220061,新店五峰郵局,板橋61支,新北市,新店區,中正路35號,新北市新店區中正路35號,24.96965,121.54487
23149,031162-9,220062,新店中華路郵局,板橋62支,新北市,新店區,中華路74號,新北市新店區中華路74號,24.970127,121.539009
23156,031163-2,220063,新店玫瑰城郵局,板橋63支,新北市,新店區,如意街112號,新北市新店區如意街112號,24.946913,121.496685
23445,031164-6,220064,永和郵局,板橋64支,新北市,永和區,中興街1號,新北市永和區中興街1號,25.012266,121.515242
23449,031165-0,220065,永和福和郵局,板橋65支,新北市,永和區,福和路154、156號,新北市永和區福和路154、156號,25.00795,121.521485
23445,031166-3,220066,永和永貞郵局,板橋66支,新北市,永和區,永和區自由街53號,新北市永和區永和區自由街53號,25.005566,121.51381
23455,031167-7,220067,永和中正路郵局,板橋67支,新北市,永和區,中正路91號,新北市永和區中正路91號,24.99738,121.515338
23452,031168-1,220068,永和秀朗郵局,板橋68支,新北市,永和區,永亨路178號,新北市永和區永亨路178號,25.002562,121.525884
23446,031169-4,220069,永和中山路郵局,板橋69支,新北市,永和區,中山路1段249、251號,新北市永和區中山路1段249、251號,25.007615,121.507788
23551,031171-0,220071,中和郵局,板橋71支,新北市,中和區,民樂路17號,新北市中和區民樂路17號,25.001233,121.482319
23553,031172-3,220072,中和泰和街郵局,板橋72支,新北市,中和區,泰和街6號,新北市中和區泰和街6號,25.001189,121.499893
23557,031173-7,220073,中和中山路郵局,板橋73支,新北市,中和區,中山路2段362號,新北市中和區中山路2段362號,25.002935,121.492561
23569,031174-1,220074,中和南勢角郵局,板橋74支,新北市,中和區,景新街442號,新北市中和區景新街442號,24.9881,121.513165
